0 958 140 2.828 138 514 -1.638 684 116 2.369 806 104 -0.078 684 105 -0.316 398 199 -0.841 327 183 1.536 402 466 3.07
10 960 138 2.379 148 516 -1.907 687 153 2.408 819 117 -0.272 688 93 -0.343 398 198 -0.701 338 195 1.467 402 480 2.914
20 960 139 2.053 141 507 -2.504 687 153 2.495 833 110 -0.634 689 92 -0.402 399 197 -0.628 338 195 1.39 392 486 2.385
30 959 139 1.922 128 503 -3.146 687 153 2.599 847 97 -0.796 690 92 -0.473 400 196 -0.572 338 195 1.316 385 498 1.853
40 959 141 1.827 109 507 -3.476 687 153 2.708 859 83 -0.84 691 91 -0.545 401 196 -0.5 338 195 1.268 385 513 1.382
50 959 142 1.743 103 509 -3.263 687 153 2.82 865 80 -0.396 692 91 -0.61 401 196 -0.416 338 195 1.235 391 530 1.115
60 959 143 1.663 93 507 -2.618 687 153 2.932 878 80 0.247 693 90 -0.682 402 195 -0.321 338 195 1.207 398 543 1.034
70 959 144 1.585 81 494 -2.163 687 153 3.044 893 87 0.61 694 89 -0.752 403 195 -0.23 338 195 1.181 402 551 1.318
80 959 145 1.508 73 477 -1.973 687 153 3.156 897 90 0.743 695 88 -0.823 404 195 -0.148 338 195 1.156 403 568 1.585
90 959 146 1.44 66 458 -1.901 687 153 3.269 900 94 0.786 695 87 -0.882 406 195 -0.086 338 195 1.131 402 587 1.691
100 959 148 1.388 59 439 -1.876 687 153 3.381 904 97 0.784 696 86 -0.939 407 195 -0.051 338 195 1.083 399 606 1.726
110 959 149 1.354 54 421 -1.863 691 155 3.483 907 101 0.761 705 73 -1.009 409 195 -0.02 338 195 1.07 396 626 1.746
120 961 155 1.313 48 403 -1.838 694 156 3.624 908 102 0.738 715 56 -1.08 411 195 0 338 194 1.121 392 645 1.755
130 966 168 1.056 44 386 -1.779 687 150 3.908 912 105 0.722 721 44 -1.01 412 195 0.021 338 194 1.092 390 652 2.088
140 977 182 0.796 42 369 -1.616 675 135 4.15 922 113 0.712 729 37 -0.474 414 195 0.033 338 194 1.095 380 660 2.708
150 990 193 0.71 43 351 -1.516 666 120 4.196 937 126 0.709 745 35 0.021 416 195 0.049 338 194 1.1 363 664 3.11
160 1001 203 0.852 44 331 -1.46 657 103 4.184 950 138 0.712 764 37 0.236 423 195 0.075 338 193 1.14 343 662 3.274
