0 344 146 1.135 793 54 -1.043 355 78 2.709 153 353 0.763 194 129 -2.41 880 155 0.226 154 236 -2.817 639 387 -3.121
10 348 150 1.108 802 48 -0.651 355 77 2.695 165 365 1.155 196 130 -2.614 883 157 0.404 154 220 -2.602 643 387 -3.07
20 349 151 1.048 808 47 0.142 355 77 2.676 165 365 2.025 202 131 -3.192 881 156 0.612 141 209 -2.328 647 387 -3.1
30 349 152 0.978 825 52 0.572 356 77 2.677 162 366 3.041 204 131 -3.708 890 160 0.239 129 194 -2.207 648 387 -3.018
40 350 153 0.927 841 62 0.715 356 77 2.723 147 361 3.755 204 131 -3.334 906 159 -0.202 118 179 -2.173 639 381 -2.409
50 351 154 0.893 853 72 0.64 356 77 2.798 135 350 3.937 204 131 -2.471 924 153 -0.423 113 170 -1.982 628 368 -2.164
60 352 156 0.865 867 81 0.463 356 77 2.897 124 340 3.885 200 118 -1.695 940 145 -0.514 112 160 -1.366 620 356 -2.319
70 353 157 0.839 885 88 0.362 356 77 3.005 111 332 3.633 200 101 -1.478 944 143 -0.102 120 145 -0.92 607 347 -2.638
80 354 158 0.812 902 94 0.349 356 77 3.116 93 326 3.507 201 86 -1.415 957 147 0.52 133 132 -0.738 598 343 -2.612
90 355 159 0.763 916 101 0.487 356 77 3.228 75 319 3.467 205 76 -0.952 970 159 0.874 137 128 -0.673 592 335 -2.042
100 356 159 0.695 929 109 0.7 356 77 3.34 60 314 3.506 218 66 -0.481 981 175 1.02 141 125 -0.651 588 319 -1.597
110 357 160 0.628 935 116 0.888 356 77 3.453 54 309 4.031 236 60 -0.275 990 192 1.078 154 115 -0.654 590 299 -1.406
120 367 167 0.538 944 128 0.97 356 77 3.794 50 296 4.653 254 55 -0.202 1000 210 1.099 170 103 -0.669 594 281 -1.357
130 382 173 0.297 953 142 0.997 358 79 4.483 50 279 4.98 273 51 -0.195 1008 227 1.113 186 90 -0.675 596 265 -1.465
140 400 177 0.161 964 158 0.988 358 83 5.158 56 261 5.113 291 48 -0.215 1016 244 1.14 201 78 -0.67 597 248 -1.638
150 420 180 0.12 974 174 0.964 368 72 5.563 64 242 5.164 310 43 -0.239 1024 261 1.183 214 68 -0.612 594 229 -1.725
160 438 182 0.141 986 190 0.949 370 69 5.412 73 225 5.181 315 42 -0.249 1029 276 1.331 228 60 -0.445 591 210 -1.752
170 457 185 0.155 997 206 0.948 370 69 5.33 82 207 5.187 315 42 -0.252 1032 295 1.452 239 55 -0.325 588 192 -1.739
180 473 188 0.206 1007 220 0.981 370 69 5.298 91 189 5.19 315 42 -0.253 1033 313 1.516 244 54 -0.261 586 176 -1.613
190 476 189 0.665 1015 234 1.135 370 69 5.285 100 172 5.198 315 42 -0.254 1034 332 1.56 246 53 -0.229 586 157 -1.507
200 485 200 1.04 1021 251 1.302 370 69 5.278 109 156 5.235 315 42 -0.254 1033 351 1.595 246 53 -0.218 588 137 -1.452
210 490 215 1.335 1025 269 1.385 370 69 5.274 118 143 5.374 315 42 -0.254 1033 371 1.616 246 53 -0.214 591 118 -1.432
220 492 231 1.6 1028 288 1.434 370 69 5.27 130 130 5.524 315 42 -0.254 1032 390 1.643 246 53 -0.213 593 99 -1.441
230 489 250 1.749 1031 308 1.454 370 69 5.267 144 117 5.601 315 42 -0.254 1030 408 1.674 246 53 -0.212 595 80 -1.468
240 485 269 1.795 1033 327 1.473 370 69 5.263 160 105 5.642 315 42 -0.254 1028 424 1.783 246 53 -0.212 596 63 -1.573
250 482 285 1.739 1034 346 1.501 370 69 5.26 170 98 5.66 315 42 -0.254 1022 442 1.909 246 53 -0.212 596 51 -1.554
260 481 302 1.571 1035 365 1.533 370 69 5.339 174 95 5.671 314 42 -0.286 1015 460 1.975 246 53 -0.212 598 45 -0.968
