0 958 140 2.828 138 514 -1.638 684 116 2.369 806 104 -0.078 684 105 -0.316 398 199 -0.841 327 183 1.536 402 466 3.07 731 631 -2.518 413 271 2.959 138 524 2.547 449 236 2.216 924 566 -2.293 89 482 -0.783 395 565 1.646 711 651 -1.751
10 960 139 2.651 155 464 -1.665 687 153 2.408 819 117 -0.272 688 93 -0.343 398 198 -0.71 339 195 1.467 410 478 2.982 758 624 -2.545 399 270 2.933 143 552 2.551 449 235 2.182 928 571 -2.562 79 475 -0.81 395 559 1.799 706 660 -1.778
20 960 139 2.737 154 463 -1.725 687 153 2.495 833 110 -0.634 689 92 -0.402 399 197 -0.606 339 195 1.39 407 480 2.782 758 624 -2.604 398 271 2.873 142 553 2.592 449 235 2.206 917 568 -3.159 80 474 -0.869 397 556 2.012 705 661 -1.837
30 959 139 2.786 154 462 -1.796 687 153 2.599 847 97 -0.796 690 92 -0.473 400 196 -0.546 339 195 1.316 406 480 2.431 757 623 -2.676 397 271 2.802 141 553 2.656 450 234 2.177 907 573 -3.869 80 473 -0.94 398 567 2.219 705 663 -1.908
40 958 139 2.766 154 461 -1.869 687 153 2.708 859 83 -0.84 691 91 -0.545 401 196 -0.48 339 195 1.268 406 480 2.248 757 623 -2.751 396 271 2.727 140 554 2.729 450 234 2.144 902 584 -4.612 81 472 -1.015 397 570 2.254 706 666 -1.983
50 959 139 2.769 154 461 -1.94 687 153 2.82 865 80 -0.396 692 91 -0.61 401 195 -0.4 339 195 1.235 405 481 2.156 757 623 -2.827 395 272 2.651 139 554 2.805 449 234 2.089 903 594 -4.814 82 471 -1.092 396 572 2.251 707 670 -2.06
60 959 139 2.774 154 461 -2.015 687 153 2.932 878 80 0.247 693 90 -0.682 402 195 -0.307 339 195 1.207 405 481 2.076 757 623 -2.904 393 273 2.599 138 555 2.882 449 235 2.029 902 601 -4.277 82 470 -1.169 395 573 2.236 718 670 -2.137
70 959 139 2.758 154 461 -2.091 687 153 3.044 891 86 0.61 694 89 -0.752 403 195 -0.218 339 195 1.181 405 481 1.998 760 614 -2.981 392 274 2.553 137 555 2.959 449 234 2.035 891 612 -3.776 83 469 -1.246 395 574 2.184 740 670 -2.214
80 959 139 2.787 154 461 -2.157 687 153 3.156 894 89 0.747 695 88 -0.823 404 195 -0.136 339 195 1.156 405 482 1.938 748 609 -3.058 391 274 2.518 135 555 3.036 450 234 2.014 875 621 -3.563 83 468 -1.323 394 575 2.127 740 669 -2.291
90 959 139 2.79 154 461 -2.228 687 153 3.269 898 92 0.787 695 87 -0.882 405 195 -0.075 339 195 1.132 405 482 1.901 746 609 -3.135 389 275 2.489 134 555 3.113 449 235 1.977 858 628 -3.489 82 469 -1.4 393 576 2.095 733 668 -2.365
100 959 139 2.746 154 461 -2.303 687 153 3.381 901 95 0.78 696 86 -0.939 405 194 -0.05 339 195 1.087 405 482 1.872 744 608 -3.212 388 276 2.463 133 555 3.188 449 235 1.945 844 634 -3.48 79 472 -1.477 392 578 2.081 731 669 -2.413
110 959 139 2.676 153 460 -2.367 688 154 3.604 901 95 0.755 705 73 -1.009 405 194 -0.04 338 195 1.082 405 483 1.838 735 604 -3.29 379 285 2.268 123 554 3.502 449 234 1.909 831 642 -3.484 77 475 -1.554 391 579 2.058 728 668 -2.446
