0 435 223 1.128 892 282 0.652 720 295 -2.405 447 538 1.043 263 491 0.188 352 610 -2.711 301 344 -2.61 1023 317 -0.318 188 119 -2.092 431 206 3.048 900 90 1.823 697 255 -1.086 448 266 2.563 644 313 1.423 381 402 3.074 438 243 1.286
10 490 209 1.155 918 306 0.603 726 301 -2.396 452 539 0.847 259 490 0.37 354 619 -2.98 301 344 -2.427 1035 329 0.073 190 123 -1.783 426 193 3.039 910 112 1.554 704 229 -1.096 390 275 2.543 636 318 1.462 383 416 2.805 448 252 1.259
20 490 210 1.214 924 309 0.448 725 301 -2.376 464 547 0.511 259 489 0.83 343 621 -3.577 302 345 -2.292 1035 329 0.943 189 126 -0.949 426 193 3.02 914 123 0.957 705 227 -1.144 389 276 2.511 636 318 1.549 372 424 2.3 448 253 1.2
30 491 210 1.285 936 314 0.292 725 301 -2.335 481 554 0.313 258 489 1.152 334 631 -4.207 306 350 -2.076 1034 340 1.816 194 121 -0.817 426 193 2.997 925 129 0.278 706 226 -1.211 388 277 2.468 636 318 1.653 366 437 1.839 448 253 1.129
40 492 210 1.36 955 319 0.235 725 300 -2.296 500 559 0.232 258 492 1.944 328 647 -4.461 302 345 -2.113 1028 354 2.084 200 111 -1.274 426 193 2.972 940 131 0.045 707 224 -1.281 387 278 2.431 636 318 1.762 365 454 1.469 448 253 1.054
50 493 212 1.412 973 323 0.224 725 300 -2.259 518 563 0.174 247 501 2.654 326 651 -4.045 295 336 -2.524 1024 365 1.733 199 96 -1.801 426 193 2.947 949 133 0.475 708 221 -1.327 386 279 2.402 636 318 1.873 369 472 1.275 448 253 0.977
60 493 213 1.446 989 326 0.221 724 300 -2.22 536 565 0.077 229 507 2.915 315 657 -3.407 279 331 -2.977 1025 384 1.405 198 92 -1.641 426 193 2.922 961 145 0.923 709 219 -1.36 385 280 2.376 636 318 1.986 376 489 1.162 448 253 0.9
70 493 214 1.475 1008 331 0.212 724 299 -2.186 555 566 0.001 211 510 2.962 297 657 -3.027 262 331 -3.259 1029 401 1.324 201 83 -0.993 426 193 2.879 971 162 1.102 710 217 -1.383 383 281 2.35 636 318 2.098 383 506 1.098 448 253 0.823
80 494 215 1.501 1020 333 0.332 724 299 -2.158 573 565 -0.088 193 514 2.926 279 653 -2.863 246 334 -3.334 1031 412 1.627 214 71 -0.548 426 193 2.826 979 179 1.153 710 214 -1.393 382 282 2.325 636 318 2.21 393 522 1.029 447 253 0.746
90 494 215 1.527 1028 339 0.917 724 299 -2.131 591 562 -0.192 174 518 2.876 260 647 -2.792 230 335 -3.15 1028 428 1.979 232 63 -0.372 426 193 2.758 987 196 1.15 711 212 -1.399 381 283 2.299 636 318 2.323 402 537 0.94 447 253 0.673
100 494 214 1.552 1033 354 1.44 724 299 -2.099 609 558 -0.259 156 524 2.85 242 640 -2.761 214 333 -2.93 1019 445 2.138 251 56 -0.31 426 193 2.691 995 214 1.126 712 210 -1.42 380 284 2.274 636 318 2.435 409 548 1.046 447 253 0.628
110 494 212 1.577 1032 373 1.684 721 292 -1.829 627 553 -0.244 137 530 2.83 224 633 -2.74 196 328 -2.794 1009 461 2.186 270 50 -0.288 428 192 2.293 1003 230 1.097 715 192 -1.646 372 296 2.17 638 314 1.953 414 558 1.313 451 254 0.596
120 494 209 1.601 1029 391 1.779 719 274 -1.616 644 550 -0.192 120 535 2.861 207 625 -2.711 179 321 -2.721 1000 475 2.131 289 45 -0.28 428 192 2.02 1012 247 1.076 714 165 -1.875 365 308 1.878 640 308 1.637 415 576 1.569 465 262 0.575
130 494 209 1.614 1025 409 1.812 719 257 -1.631 650 550 0.165 114 535 3.375 191 617 -2.667 162 313 -2.671 992 491 1.979 308 39 -0.273 428 192 1.932 1021 263 1.081 710 153 -1.91 363 324 1.555 640 308 1.657 414 595 1.676 469 264 0.562
140 494 209 1.621 1020 428 1.824 716 241 -1.735 660 554 0.565 101 527 3.891 176 608 -2.537 146 304 -2.64 985 509 1.902 325 35 -0.238 428 192 1.856 1028 277 1.18 708 137 -1.583 366 342 1.372 640 308 2.407 412 613 1.725 472 266 0.555
