0 749 641 1.868 379 224 1.184 689 263 2.256 1015 428 -0.644 747 609 -0.98 760 518 -2.429 313 315 3.019 146 254 -0.404 593 90 1.749 885 402 -1.826 407 386 1.284 754 320 0.82 472 400 -0.771 98 350 -0.402 984 288 1.316 246 114 2.312
10 756 667 1.907 377 218 1.203 691 259 2.176 1016 433 -0.252 752 586 -0.941 785 504 -2.39 307 331 3.01 143 254 0.084 593 86 1.582 897 414 -1.434 406 385 1.274 762 331 0.551 472 399 -0.783 112 360 -0.553 993 284 1.047 239 102 2.704
20 756 667 1.994 375 215 0.739 693 256 2.107 1016 433 0.616 752 586 -0.854 785 504 -2.303 293 333 2.83 139 253 0.148 593 83 1.191 897 414 -0.565 406 385 1.214 774 334 -0.015 474 396 -0.748 115 358 -1.024 1002 291 0.456 239 102 3.574
30 756 667 2.098 388 224 0.486 694 255 2.555 1017 440 1.577 752 586 -0.75 785 504 -2.2 277 342 2.603 140 253 0.091 592 82 1.585 900 415 0.45 406 385 1.149 792 330 -0.355 477 392 -0.73 115 351 -1.69 1016 295 0.095 237 94 4.522
40 756 667 2.207 405 231 0.369 693 255 3.441 1012 458 2.061 752 586 -0.641 785 502 -2.09 264 350 2.568 145 253 -0.043 592 82 2.451 906 421 1.064 406 384 1.143 805 321 -0.682 477 392 -0.662 109 340 -2.362 1021 297 0.513 238 75 4.943
50 756 667 2.318 423 237 0.32 685 246 4.309 1001 473 2.208 752 586 -0.529 786 502 -1.979 250 357 2.792 143 253 -0.076 592 82 3.486 907 423 0.918 406 384 1.143 817 311 -0.697 477 392 -0.564 94 333 -2.872 1030 307 1.108 243 62 5.245
60 756 667 2.43 442 243 0.318 682 229 4.664 993 486 2.116 752 586 -0.417 786 502 -1.867 234 360 2.993 138 254 -0.068 590 75 4.504 911 426 0.663 406 384 1.146 830 303 -0.501 477 392 -0.457 76 330 -3.065 1034 323 1.49 253 53 5.71
70 756 667 2.543 461 250 0.32 681 214 4.557 985 501 1.949 752 586 -0.305 786 502 -1.754 216 361 3.127 142 254 -0.037 592 57 5.006 925 436 0.547 406 384 1.131 845 298 -0.225 478 391 -0.346 61 330 -3.05 1033 343 1.662 269 46 6.014
80 756 667 2.655 476 255 0.369 677 199 4.355 979 520 1.873 752 586 -0.193 786 502 -1.642 199 361 3.218 143 254 -0.058 598 44 5.311 942 446 0.514 406 384 1.106 863 295 -0.101 479 390 -0.235 56 327 -2.483 1032 362 1.724 288 43 6.147
90 756 667 2.766 482 260 0.893 669 182 4.171 974 536 1.915 752 586 -0.08 786 502 -1.529 182 359 3.263 139 253 0.108 607 36 5.89 958 455 0.527 406 384 1.061 881 293 -0.049 481 388 -0.122 49 315 -1.836 1030 381 1.745 308 41 6.195
100 755 668 2.858 488 274 1.406 658 167 4.031 967 549 2.143 752 585 0.031 786 502 -1.417 164 356 3.339 141 252 -0.325 624 35 6.361 975 465 0.58 406 384 1.028 899 291 -0.046 482 387 -0.01 49 298 -1.453 1027 400 1.753 327 39 6.212
110 754 668 2.94 488 292 1.644 646 153 3.953 956 562 2.391 751 585 0.091 786 502 -1.304 145 352 3.414 150 245 -0.97 643 39 6.536 990 475 0.62 406 384 0.996 918 290 -0.039 483 386 0.102 53 279 -1.289 1024 418 1.755 346 37 6.217
120 752 668 2.994 487 297 1.731 633 140 3.898 941 574 2.52 751 585 0.142 786 502 -1.192 127 346 3.456 153 233 -1.642 659 43 6.5 994 480 1.065 406 384 0.927 937 289 -0.001 486 383 0.214 59 260 -1.229 1024 418 1.756 365 36 6.221
130 751 668 3.03 486 302 1.749 619 129 3.815 925 585 2.571 751 585 0.155 786 502 -1.079 109 340 3.453 147 218 -2.129 674 45 6.324 996 493 1.717 405 383 0.865 955 289 0.053 488 382 0.327 66 241 -1.208 1023 423 1.757 383 35 6.241
140 749 668 3.059 486 306 1.734 605 118 3.715 908 595 2.581 751 585 0.207 786 502 -0.97 90 334 3.452 145 215 -2.321 692 43 6.127 989 510 2.084 406 384 0.848 974 290 0.081 489 381 0.439 71 228 -1.201 1021 432 1.765 401 33 6.27
150 748 668 3.085 485 308 1.712 596 112 3.891 892 605 2.563 749 584 0.071 785 503 -0.866 72 328 3.46 144 215 -2.385 711 39 6.035 978 526 2.226 405 383 0.869 994 291 0.086 489 381 0.552 68 231 -1.198 1017 451 1.789 418 32 6.302
160 747 668 3.111 485 308 1.702 590 101 4.449 876 616 2.543 749 584 0.524 784 504 -0.896 58 323 3.543 144 214 -2.406 728 34 6.03 965 542 2.275 405 383 0.859 1013 293 0.09 489 381 0.664 67 232 -1.196 1013 468 1.847 437 31 6.334
170 745 668 3.136 485 308 1.696 589 82 4.782 860 627 2.537 752 591 1.337 781 507 -0.822 53 318 4.113 143 214 -2.412 744 32 6.171 952 557 2.293 405 383 0.819 1020 295 0.46 490 381 0.777 67 232 -1.193 1007 483 2.021 456 32 6.368
180 744 669 3.161 485 308 1.692 592 63 4.902 845 638 2.556 753 598 1.731 781 508 -0.518 48 303 4.587 143 214 -2.412 754 31 6.364 938 572 2.299 405 383 0.835 1029 304 1.086 490 381 0.889 67 232 -1.19 998 499 2.143 473 34 6.406
190 742 669 3.179 485 308 1.688 595 48 5.043 831 645 2.687 753 598 1.738 784 509 0.294 48 298 4.887 143 213 -2.41 755 32 6.462 926 586 2.309 405 383 0.839 1033 321 1.49 490 381 1.002 66 231 -1.186 987 515 2.202 478 36 6.895
200 740 669 3.187 485 308 1.685 601 41 5.603 821 649 2.846 753 600 1.577 795 519 1.012 48 298 5.011 142 213 -2.407 757 32 6.501 913 599 2.346 405 383 0.843 1032 341 1.655 490 381 1.109 66 231 -1.183 976 530 2.225 484 45 7.47
210 739 669 3.192 485 309 1.681 615 36 6.173 821 650 2.921 753 601 1.506 802 536 1.25 48 298 5.055 142 213 -2.406 759 32 6.516 901 609 2.501 406 384 0.843 1030 360 1.708 491 382 1.199 66 230 -1.18 965 543 2.233 489 63 7.739
220 737 669 3.196 485 309 1.678 634 37 6.417 822 650 2.95 753 602 1.481 804 545 1.277 48 298 5.07 142 213 -2.405 761 33 6.524 894 614 2.644 405 383 0.799 1027 379 1.707 492 383 1.28 66 230 -1.176 957 554 2.24 490 81 7.854
230 735 669 3.2 485 309 1.675 651 40 6.475 822 650 2.962 754 602 1.472 806 549 1.259 48 298 5.075 141 212 -2.403 763 33 6.529 890 616 2.714 405 383 0.767 1025 398 1.689 493 384 1.359 66 230 -1.173 954 557 2.262 490 100 7.916
240 733 669 3.203 485 310 1.671 657 41 6.365 823 651 2.969 754 603 1.469 807 554 1.247 48 298 5.077 141 212 -2.401 764 34 6.532 887 618 2.745 405 383 0.754 1023 418 1.681 493 385 1.425 65 229 -1.17 951 561 2.29 488 120 7.948
