0 320 113 2.078 145 582 0.856 187 377 1.128 939 574 -0.142 389 458 -0.552 935 284 -2.318 883 361 1.849 523 496 0.994 110 406 3.014 704 236 -2.133 230 516 2.513 151 511 -0.44 332 586 -2.93 221 478 -3.131 617 382 -0.358 709 341 -2.018
10 320 111 1.602 145 584 0.991 184 373 0.995 941 580 -0.04 385 461 -1.044 937 286 -2.221 883 356 1.738 521 493 0.992 111 405 2.83 707 237 -2.474 254 540 2.513 136 525 -0.445 320 601 -3.199 223 465 -3.14 612 383 -0.373 718 343 -1.758
20 320 106 1.57 144 584 1.036 182 368 1.479 941 580 0.071 383 464 -1.03 938 288 -2.211 884 350 1.635 519 491 0.48 117 404 2.97 710 231 -3.59 253 542 2.501 136 525 -0.494 308 606 -3.727 223 465 -3.159 605 388 -0.834 717 331 -1.548
30 321 111 1.289 144 584 1.089 182 366 2.151 941 580 0.184 383 465 -0.913 940 291 -2.144 885 361 1.26 532 492 -0.033 100 403 3.284 711 231 -3.702 252 543 2.496 137 524 -0.562 296 618 -4.069 222 465 -3.177 605 382 -1.682 717 327 -1.541
40 328 122 0.756 144 584 1.181 177 369 3.007 941 580 0.296 383 465 -0.179 940 291 -1.51 893 375 0.855 550 489 -0.262 82 399 3.396 711 231 -3.009 250 545 2.495 138 524 -0.636 286 635 -4.236 222 465 -3.186 597 368 -2.333 717 322 -1.568
50 339 127 0.197 144 584 1.286 174 368 3.568 941 580 0.409 385 467 0.788 942 289 -0.572 908 387 0.614 567 483 -0.392 64 395 3.369 708 228 -2.062 249 546 2.494 139 523 -0.712 282 642 -4.044 221 465 -3.191 592 363 -2.224 717 317 -1.612
60 352 126 -0.394 144 584 1.396 170 366 3.65 941 580 0.521 392 484 1.377 957 288 0.159 924 397 0.516 579 477 -0.621 56 392 3.664 705 211 -1.565 248 547 2.494 140 522 -0.789 274 647 -3.395 221 465 -3.195 587 350 -1.711 716 312 -1.652
70 366 114 -0.835 144 584 1.508 166 363 3.648 941 580 0.634 394 498 1.366 973 294 0.38 941 406 0.486 589 466 -1.033 49 383 4.293 704 197 -1.676 247 548 2.486 141 521 -0.866 258 646 -2.908 220 465 -3.199 588 332 -1.424 713 297 -1.67
80 378 98 -0.99 144 584 1.62 160 361 3.433 941 580 0.746 400 512 1.065 990 300 0.376 958 415 0.474 594 451 -1.347 46 365 4.678 701 181 -1.868 247 548 2.467 141 520 -0.943 240 639 -2.68 220 465 -3.202 592 313 -1.328 710 279 -1.707
90 388 82 -1.043 144 584 1.733 148 359 3.318 941 580 0.859 411 527 0.846 1007 306 0.279 975 424 0.478 596 434 -1.592 47 345 4.825 693 165 -2.033 247 548 2.454 142 519 -1.02 232 636 -2.6 219 465 -3.206 595 297 -1.392 707 261 -1.757
