0 999 252 2.515 247 416 0.602 204 74 -1.19 699 179 2.983 315 620 -1.66 239 369 1.459 626 338 -0.067 775 592 -0.161 446 160 0.748 417 502 -2.008 828 483 2.103 719 513 2.778 1015 472 -1.909 733 283 -0.377 291 534 -0.812 469 300 -1.035
10 1006 252 2.246 230 452 0.642 202 76 -1.252 702 179 3.233 315 623 -2.043 237 351 1.498 640 349 -0.336 772 592 -0.008 444 158 0.815 415 504 -1.615 830 479 2.284 722 512 3.279 1015 473 -1.971 730 284 -0.585 303 546 -0.419 467 303 -1.207
20 1002 262 1.65 230 452 0.728 201 79 -1.184 706 180 3.66 318 626 -2.453 237 351 1.585 647 343 -0.933 768 592 0.125 442 154 1.549 415 504 -0.746 832 476 2.143 723 512 3.63 1015 473 -2.114 726 287 -0.691 303 546 0.449 466 305 -1.678
30 1004 275 0.939 230 452 0.832 207 71 -0.744 701 170 4.387 308 624 -3.215 237 351 1.688 650 333 -1.643 766 591 0.552 443 155 1.554 419 505 0.269 828 488 1.787 724 512 4.109 1014 473 -2.124 729 285 -0.674 303 546 1.481 466 305 -1.744
40 1015 283 0.307 230 452 0.941 222 63 -0.343 698 153 4.6 296 637 -3.858 237 351 1.798 643 319 -2.212 771 601 1.28 446 165 0.957 432 516 0.869 828 503 1.385 724 512 5.009 1014 473 -2.089 730 284 -0.655 302 548 2.184 466 305 -1.034
50 1020 285 0.528 230 452 1.053 241 59 -0.169 696 137 4.519 295 639 -4.118 237 351 1.909 630 306 -2.493 772 620 1.622 459 174 0.378 442 529 0.968 835 519 1.054 726 512 6.039 1014 473 -2.006 727 286 -0.623 302 548 2.435 470 305 -0.074
60 1028 294 1.123 230 452 1.165 259 56 -0.133 693 121 4.574 294 640 -4.202 237 351 2.021 614 296 -2.635 770 639 1.731 474 177 0.153 451 540 0.76 845 534 0.924 733 514 6.973 1014 473 -1.904 730 284 -0.458 302 548 2.52 479 309 0.803
70 1031 311 1.496 230 452 1.277 276 53 -0.225 692 102 4.698 293 641 -4.19 237 351 2.134 599 289 -2.679 768 650 1.932 479 180 0.616 463 547 0.39 856 548 0.942 738 521 7.327 1014 473 -1.795 746 278 -0.391 301 549 2.548 486 324 1.323
80 1031 329 1.638 230 452 1.39 294 48 -0.3 692 85 4.799 293 642 -4.136 237 351 2.246 593 283 -2.226 761 657 2.539 486 191 1.227 480 549 0.056 865 564 1.076 747 538 7.344 1014 473 -1.684 760 271 -0.529 301 549 2.555 488 343 1.548
90 1030 348 1.684 230 452 1.502 313 42 -0.34 695 66 4.895 292 643 -4.067 237 351 2.344 588 269 -1.682 746 663 2.967 488 209 1.576 499 549 -0.067 873 580 1.172 757 554 7.342 1014 473 -1.572 774 260 -0.691 300 549 2.556 487 363 1.636
100 1029 365 1.679 230 452 1.615 330 36 -0.331 699 49 4.976 291 644 -3.992 237 352 2.431 589 249 -1.43 727 663 3.178 486 229 1.71 517 547 -0.146 881 599 1.212 765 570 7.39 1014 473 -1.459 787 249 -0.849 300 549 2.554 486 383 1.667
