0 999 252 2.515 247 416 0.602 204 74 -1.19 699 179 2.983
10 1006 252 2.246 259 428 0.995 202 78 -1.336 702 179 3.342
20 1002 262 1.65 259 428 1.864 202 82 -1.596 705 180 3.91
30 1004 275 0.939 252 431 2.798 202 82 -1.344 698 171 4.072
40 1015 283 0.307 236 434 3.154 208 73 -0.676 688 155 4.18
50 1020 285 0.528 217 434 3.169 226 65 -0.305 678 139 4.201
60 1028 294 1.123 199 434 3.119 244 60 -0.181 669 123 4.176
70 1031 311 1.496 181 436 3.063 261 57 -0.207 660 109 4.08
80 1031 329 1.638 163 439 3.045 279 53 -0.275 653 98 4.228
90 1030 348 1.684 144 441 3.014 297 47 -0.32 648 85 4.432
100 1029 365 1.679 125 444 3.016 316 41 -0.342 646 68 4.754
110 1030 383 1.66 106 446 3.031 333 35 -0.305 649 50 4.902
120 1032 399 1.66 86 448 3.032 348 32 -0.137 652 44 5.387
130 1031 415 1.757 74 449 3.153 365 31 0.056 664 37 6.012
140 1027 431 1.927 67 446 3.767 384 33 0.15 683 36 6.312
150 1022 447 2.017 57 434 4.249 404 37 0.183 702 37 6.42
160 1015 463 2.07 51 416 4.479 422 40 0.173 721 40 6.445
170 1007 479 2.108 48 397 4.581 438 42 0.048 738 43 6.378
180 998 496 2.133 46 378 4.634 457 42 -0.056 757 44 6.309
190 988 513 2.145 45 359 4.674 471 40 -0.048 777 44 6.281
200 977 529 2.163 45 340 4.71 476 42 0.503 795 44 6.3
210 966 544 2.191 45 321 4.744 485 53 1.124 810 46 6.5
220 955 560 2.222 46 303 4.778 488 70 1.482 827 52 6.674
230 945 573 2.306 48 286 4.866 488 89 1.636 845 60 6.756
240 931 585 2.446 52 269 5.004 486 109 1.693 862 69 6.798
250 916 596 2.519 58 251 5.076 484 127 1.697 879 79 6.815
260 901 607 2.566 65 233 5.123 482 146 1.675 895 89 6.832
270 885 617 2.605 73 216 5.161 481 163 1.571 911 99 6.86
280 868 626 2.64 82 199 5.196 482 182 1.504 926 109 6.903
290 852 635 2.674 91 183 5.23 483 201 1.463 939 120 7.043
300 835 643 2.707 100 167 5.264 486 221 1.447 952 133 7.141
310 818 650 2.743 110 152 5.326 488 240 1.454 964 148 7.197
320 802 656 2.87 121 138 5.452 490 259 1.478 975 163 7.238
330 784 660 2.983 135 125 5.521 491 277 1.508 985 178 7.284
340 765 662 3.045 149 112 5.566 492 296 1.54 996 193 7.341
350 746 663 3.088 163 100 5.604 492 315 1.573 1004 208 7.394
360 728 664 3.125 178 89 5.639 492 334 1.606 1011 224 7.48
