0 463 188 1.418 706 45 -1.875 753 662 -1.098 326 290 -0.773
10 478 215 1.342 720 68 -1.686 751 664 -1.259 323 293 -1.111
20 483 233 1.281 716 56 -1.488 751 666 -1.359 322 295 -1.491
30 488 251 1.287 715 47 -1.15 748 660 -2.19 321 286 -1.952
40 491 266 1.431 723 40 -0.505 738 655 -2.998 311 276 -2.545
50 492 283 1.618 739 36 -0.077 721 658 -3.545 297 270 -2.924
60 490 302 1.712 758 37 0.114 709 665 -3.58 285 269 -3.074
70 486 322 1.746 776 39 0.201 695 668 -3.181 272 266 -2.834
80 483 340 1.739 794 43 0.239 677 665 -2.933 258 259 -2.647
90 481 356 1.639 810 46 0.268 658 660 -2.851 245 251 -2.438
100 481 375 1.516 826 49 0.329 643 656 -2.92 233 238 -2.244
110 484 393 1.456 842 55 0.476 627 654 -3.108 222 223 -2.132
120 488 411 1.438 858 62 0.559 610 656 -3.288 213 206 -2.076
130 491 429 1.452 873 71 0.609 592 661 -3.361 204 189 -2.056
140 493 449 1.474 888 80 0.649 576 666 -3.339 195 172 -2.042
150 495 464 1.388 903 90 0.684 561 668 -3.177 187 155 -2.02
160 500 476 0.972 917 101 0.718 543 668 -3.007 178 138 -2.007
170 511 486 0.578 931 113 0.752 525 666 -2.931 170 120 -2.006
180 526 492 0.276 944 125 0.786 507 663 -2.905 168 112 -1.678
190 541 494 0.006 957 138 0.819 489 660 -2.915 170 101 -1.036
200 557 492 -0.251 967 148 0.929 473 657 -2.991 183 89 -0.603
210 571 486 -0.51 978 162 1.055 455 656 -3.15 201 79 -0.439
220 583 476 -0.828 987 177 1.121 436 657 -3.236 219 72 -0.385
230 591 463 -1.102 995 193 1.165 417 660 -3.273 237 64 -0.38
240 596 448 -1.363 1002 209 1.203 398 662 -3.278 255 57 -0.391
250 597 432 -1.615 1009 227 1.226 379 665 -3.258 273 49 -0.396
260 595 413 -1.763 1016 245 1.236 361 666 -3.203 291 42 -0.382
