0 915 434 0.968 994 380 -2.877 274 106 -3.13 763 122 0.613
10 912 431 0.874 996 381 -2.764 286 118 -2.738 760 121 0.404
20 909 427 0.921 1002 383 -2.575 286 118 -1.868 756 120 0.319
30 914 434 0.96 1005 385 -2.268 289 103 -1.106 759 121 0.405
40 910 429 0.744 1005 385 -1.58 298 90 -0.942 759 122 0.207
50 907 427 0.333 1005 385 -0.607 306 77 -1.107 754 120 0.349
60 911 429 0.435 1013 386 0.382 311 62 -1.321 756 123 0.739
70 915 431 0.545 1022 397 1.092 313 49 -1.313 766 130 0.475
80 919 433 0.57 1026 412 1.533 317 43 -0.755 778 132 -0.043
90 923 436 0.6 1024 430 1.774 331 36 -0.237 792 127 -0.567
100 927 439 0.619 1019 448 1.88 348 35 0.004 804 115 -0.946
110 931 442 0.631 1012 466 1.939 365 35 0.099 813 99 -1.058
120 934 444 0.646 1005 484 1.981 381 36 0.132 822 83 -1.053
130 938 447 0.657 997 501 2.018 397 37 0.132 830 71 -0.848
140 943 451 0.663 989 516 2.09 414 38 0.11 839 65 -0.283
150 959 463 0.673 979 532 2.182 432 38 0.08 853 67 0.347
160 974 475 0.671 968 547 2.239 451 39 0.048 869 77 0.67
170 986 485 0.718 956 561 2.29 469 38 0.017 883 89 0.769
180 990 492 1.242 943 575 2.348 475 38 0.338 895 101 0.698
190 989 506 1.867 930 587 2.4 483 45 0.996 910 112 0.624
200 980 523 2.169 916 599 2.475 489 60 1.428 926 123 0.581
210 968 538 2.28 901 610 2.535 490 77 1.622 942 133 0.576
220 955 553 2.319 885 620 2.58 490 92 1.704 956 143 0.646
230 941 568 2.333 870 629 2.665 490 108 1.733 968 153 0.832
240 927 582 2.337 853 637 2.724 488 127 1.742 978 168 1.033
250 914 596 2.351 835 644 2.766 486 144 1.73 986 185 1.132
260 901 608 2.406 818 651 2.802 484 162 1.704 994 203 1.174
270 888 618 2.568 801 657 2.849 483 180 1.673 1002 221 1.187
280 872 627 2.667 783 661 2.958 482 198 1.641 1009 240 1.189
290 855 635 2.724 764 663 3.02 482 216 1.608 1017 258 1.19
300 837 642 2.765 746 665 3.063 483 234 1.574 1024 276 1.198
310 819 649 2.802 727 666 3.1 483 253 1.541 1030 293 1.234
320 802 655 2.836 708 667 3.135 484 273 1.519 1034 308 1.39
330 784 660 2.88 689 666 3.169 485 293 1.512 1035 326 1.558
340 767 664 2.978 670 666 3.202 486 313 1.509 1035 345 1.641
350 748 666 3.05 651 664 3.231 487 332 1.512 1033 365 1.68
360 730 667 3.124 631 662 3.243 488 351 1.534 1030 384 1.693
370 711 667 3.171 612 660 3.243 489 370 1.563 1028 404 1.702
380 692 666 3.209 593 658 3.222 489 389 1.595 1025 422 1.726
390 676 664 3.237 574 657 3.193 488 409 1.612 1022 441 1.758
400 659 662 3.247 555 657 3.161 487 429 1.618 1018 456 1.894
410 640 660 3.248 536 656 3.129 486 447 1.596 1011 473 2.029
420 623 659 3.23 517 657 3.095 487 460 1.326 1002 490 2.098
430 604 657 3.202 498 658 3.066 494 472 0.855 991 506 2.132
440 585 657 3.171 478 660 3.055 508 483 0.578 981 523 2.148
450 567 656 3.138 459 662 3.053 522 490 0.345 970 539 2.174
460 548 657 3.105 440 663 3.07 538 494 0.1 959 554 2.205
470 529 658 3.072 421 664 3.098 553 493 -0.154 948 568 2.25
480 509 659 3.054 402 665 3.13 567 488 -0.47 937 581 2.379
490 489 661 3.048 383 665 3.163 580 479 -0.744 922 593 2.456
500 470 663 3.058 364 664 3.194 590 467 -1.004 907 605 2.504
510 451 664 3.083 344 663 3.208 596 453 -1.311 893 615 2.553
520 432 665 3.113 325 661 3.217 597 437 -1.596 876 625 2.61
530 413 665 3.146 306 660 3.241 593 419 -1.752 860 634 2.678
540 395 665 3.179 287 658 3.271 589 401 -1.795 843 642 2.726
550 375 664 3.208 271 655 3.379 586 386 -1.685 826 648 2.79
560 355 662 3.219 254 649 3.531 586 368 -1.533 809 654 2.863
570 335 661 3.223 237 641 3.608 587 349 -1.457 791 659 2.913
580 316 659 3.226 220 632 3.653 590 329 -1.428 772 662 2.952
590 297 657 3.242 203 622 3.675 593 310 -1.429 755 665 3.016
600 278 655 3.271 187 612 3.693 595 292 -1.454 737 666 3.143
610 263 652 3.406 171 602 3.717 597 273 -1.51 718 665 3.211
620 246 646 3.566 155 591 3.749 597 254 -1.552 699 664 3.249
630 229 637 3.647 142 581 3.859 597 236 -1.588 679 661 3.262
640 212 627 3.685 130 570 4.002 597 216 -1.616 660 659 3.251
650 195 616 3.698 117 556 4.083 596 196 -1.629 642 657 3.226
660 178 606 3.705 106 542 4.133 594 178 -1.623 623 656 3.195
670 163 596 3.725 96 528 4.172 592 160 -1.6 604 655 3.163
680 148 586 3.783 86 513 4.207 592 144 -1.48 585 655 3.13
690 135 575 3.92 77 497 4.244 594 125 -1.381 566 656 3.096
700 123 561 4.008 69 480 4.305 598 106 -1.331 547 657 3.063
710 111 546 4.061 62 463 4.347 603 87 -1.322 527 659 3.041
720 100 531 4.101 56 447 4.411 608 69 -1.316 508 661 3.034
730 89 515 4.137 50 431 4.497 612 58 -1.019 489 663 3.043
740 79 499 4.173 46 414 4.594 622 49 -0.481 470 664 3.067
750 71 484 4.276 44 395 4.649 639 44 -0.143 451 666 3.098
760 64 467 4.349 42 378 4.691 658 44 0.036 432 666 3.13
770 58 449 4.396 40 360 4.727 677 45 0.09 413 666 3.163
780 52 431 4.434 40 342 4.761 696 47 0.094 395 665 3.197
790 48 413 4.479 41 324 4.813 713 48 0.053 375 664 3.222
800 44 395 4.561 43 306 4.892 732 49 0.014 355 662 3.232
810 42 377 4.626 47 287 4.941 750 48 0.013 335 660 3.235
820 41 359 4.715 52 269 4.98 763 48 0.205 315 658 3.236
830 42 340 4.768 57 251 5.015 777 54 0.561 296 656 3.244
840 43 321 4.808 63 233 5.049 791 65 0.745 278 654 3.27
850 45 302 4.844 70 217 5.147 802 74 0.71 262 651 3.402
860 48 284 4.888 78 201 5.224 815 81 0.471 245 645 3.535
870 52 267 4.97 88 184 5.273 832 87 0.274 228 637 3.606
880 58 249 5.051 98 169 5.312 851 91 0.194 211 628 3.653
890 64 232 5.101 109 153 5.347 868 95 0.214 195 619 3.691
900 72 214 5.14 120 139 5.407 881 99 0.466 179 608 3.726
910 80 197 5.176 132 126 5.497 896 109 0.712 163 598 3.759
920 89 181 5.232 145 114 5.562 910 123 0.815 149 587 3.805
930 98 167 5.344 158 102 5.607 923 138 0.848 135 575 3.914
940 104 160 5.426 168 93 5.688 936 152 0.842 122 561 3.976
950 107 157 5.476 169 92 5.75 949 166 0.823 111 547 4.041
960 110 153 5.514 171 91 5.774 962 181 0.81 99 532 4.092
970 114 150 5.53 172 90 5.785 975 195 0.818 89 517 4.134
980 117 146 5.536 174 89 5.791 986 207 0.902 80 502 4.218
990 121 143 5.538 175 88 5.795 994 221 1.139 71 485 4.276
1000 125 140 5.539 176 87 5.799 1001 239 1.265 64 467 4.318
1010 127 138 5.539 178 87 5.802 1006 258 1.319 58 451 4.381
1020 128 137 5.539 179 86 5.805 1011 277 1.338 52 433 4.456
1030 130 135 5.539 181 85 5.809 1015 297 1.344 48 414 4.503
1040 131 134 5.539 183 83 5.812 1020 316 1.351 44 396 4.542
1050 134 131 5.539 199 74 5.83 1024 334 1.373 42 379 4.627
1060 141 124 5.539 216 65 5.858 1026 351 1.451 42 361 4.742
1070 156 111 5.539 233 58 5.889 1027 367 1.604 43 342 4.804
1080 170 98 5.551 251 51 5.922 1025 386 1.726 45 322 4.834
1090 184 86 5.577 268 44 5.955 1021 404 1.791 48 303 4.859
1100 197 76 5.684 284 39 6.039 1017 423 1.833 51 285 4.888
1110 212 67 5.856 303 36 6.154 1011 442 1.852 54 266 4.92
1120 230 61 5.948 321 35 6.215 1006 460 1.87 58 248 4.956
1130 248 55 5.997 340 34 6.259 1000 478 1.898 63 232 5.08
1140 267 49 6.016 359 34 6.295 994 495 1.941 71 215 5.167
1150 287 44 6.022 378 34 6.328 987 510 2.087 80 198 5.218
1160 305 39 6.036 398 35 6.343 976 526 2.181 89 182 5.258
1170 324 35 6.063 418 37 6.348 965 541 2.236 100 166 5.294
1180 339 32 6.17 438 38 6.349 953 556 2.276 109 152 5.357
1190 357 32 6.321 457 39 6.334 941 570 2.312 122 138 5.457
1200 373 33 6.397 472 40 6.356 928 584 2.347 135 124 5.514
1210 380 34 6.426 478 42 6.898 914 597 2.383 149 112 5.556
1220 391 36 6.437 485 54 7.493 901 608 2.491 163 99 5.592
1230 408 38 6.428 488 72 7.821 886 618 2.56 178 88 5.629
1240 427 41 6.404 487 91 7.952 870 628 2.605 191 79 5.753
1250 444 42 6.31 485 111 7.994 855 637 2.696 208 70 5.84
1260 463 42 6.233 483 129 7.988 837 644 2.782 225 62 5.892
1270 472 41 6.344 481 146 7.914 819 650 2.834 243 56 5.932
1280 479 45 6.979 482 164 7.803 801 655 2.874 261 49 5.968
1290 486 57 7.592 483 184 7.746 783 660 2.909 279 44 6.002
1300 488 76 7.874 486 203 7.726 765 664 2.946 297 39 6.036
1310 486 96 7.977 488 222 7.734 749 666 3.08 315 35 6.071
1320 483 115 7.998 490 241 7.759 730 666 3.189 331 32 6.206
1330 481 131 7.933 491 260 7.789 711 664 3.244 350 32 6.315
1340 481 150 7.825 492 278 7.848 691 662 3.265 369 34 6.372
1350 482 169 7.766 492 297 7.892 672 659 3.261 389 36 6.396
1360 484 189 7.739 491 316 7.93 653 657 3.237 408 38 6.4
1370 487 208 7.734 489 335 7.957 635 656 3.205 427 40 6.381
1380 489 227 7.753 487 355 7.967 617 656 3.12 446 42 6.352
1390 490 246 7.781 484 374 7.958 598 657 3.066 465 42 6.321
1400 491 264 7.813 483 393 7.934 578 658 3.033 474 43 6.52
1410 492 283 7.845 482 412 7.903 559 661 3.022 481 48 7.174
1420 492 302 7.879 481 430 7.869 540 663 3.033 487 64 7.715
1430 491 321 7.912 482 446 7.732 521 665 3.059 486 83 7.94
1440 489 340 7.944 485 460 7.497 502 666 3.09 484 102 8.011
1450 487 360 7.958 493 473 7.145 483 667 3.122 482 119 7.964
1460 486 372 7.961 505 483 6.852 464 667 3.155 481 137 7.836
1470 485 379 7.943 519 489 6.585 446 666 3.189 482 156 7.767
1480 485 385 7.916 536 492 6.347 427 665 3.222 484 176 7.737
1490 485 392 7.885 552 491 6.138 407 663 3.239 487 195 7.731
1500 484 403 7.868 567 487 5.901 387 661 3.245 489 214 7.75
1510 484 419 7.862 579 480 5.553 368 659 3.232 491 232 7.778
1520 484 438 7.855 588 467 5.233 349 658 3.205 492 251 7.809
1530 485 454 7.751 594 453 4.957 330 657 3.176 492 270 7.842
1540 489 466 7.336 596 436 4.709 310 656 3.162 492 289 7.875
1550 499 478 6.978 594 417 4.581 291 656 3.169 491 308 7.909
1560 514 487 6.763 591 398 4.537 275 655 3.244 490 327 7.942
1570 529 493 6.533 589 387 4.583 259 652 3.432 488 347 7.959
1580 544 494 6.284 588 371 4.704 243 645 3.611 486 366 7.965
1590 559 492 5.97 589 352 4.787 226 635 3.696 484 385 7.951
1600 573 485 5.696 591 333 4.837 209 624 3.729 482 404 7.925
1610 585 474 5.437 593 315 4.877 193 613 3.74 481 423 7.894
1620 593 462 5.153 597 295 4.905 176 602 3.744 481 439 7.811
1630 596 447 4.785 601 276 4.914 160 590 3.747 483 454 7.596
1640 595 428 4.596 605 257 4.905 144 579 3.763 489 469 7.314
1650 592 409 4.521 608 238 4.886 131 569 3.84 499 481 7.051
1660 588 391 4.516 611 219 4.868 119 557 3.995 511 489 6.732
1670 586 375 4.639 614 200 4.847 107 542 4.085 526 493 6.384
1680 587 359 4.843 616 181 4.826 97 527 4.139 545 492 6.175
1690 591 340 4.976 618 163 4.836 87 510 4.179 560 489 6.004
1700 597 322 5.036 619 149 4.979 77 494 4.215 574 483 5.736
1710 603 303 5.058 624 137 5.298 69 477 4.249 585 473 5.387
1720 610 285 5.053 636 123 5.525 62 462 4.331 592 459 5.101
1730 616 267 5.031 648 111 5.632 56 444 4.419 596 444 4.837
1740 621 250 4.969 661 100 5.683 51 426 4.471 596 426 4.631
1750 625 232 4.901 673 91 5.823 47 407 4.511 594 407 4.555
1760 628 213 4.867 684 87 6.156 43 390 4.559 591 391 4.605
1770 631 197 4.952 697 89 6.686 42 372 4.668 591 375 4.846
1780 636 186 5.322 712 98 6.978 42 353 4.731 596 359 5.066
1790 648 174 5.626 722 106 6.835 43 334 4.774 604 341 5.169
1800 652 172 5.658 733 109 6.343 44 315 4.811 612 325 5.187
1810 661 162 5.314 751 105 5.997 46 297 4.846 619 309 5.069
