0 343 151 1.773 354 280 -0.61 684 405 -0.044 162 596 0.603
10 341 164 1.504 350 282 -0.645 697 405 -0.193 174 608 0.995
20 346 178 1.028 346 284 -0.435 712 400 -0.414 174 608 1.865
30 356 188 0.583 345 284 -0.027 725 392 -0.693 174 608 2.901
40 371 193 0.193 348 287 0.826 735 380 -1.02 168 604 3.917
50 389 195 0.048 353 301 1.453 742 364 -1.213 163 598 4.225
60 407 196 0.048 354 319 1.569 747 347 -1.294 165 602 4.807
70 426 197 0.075 354 337 1.507 750 330 -1.315 167 598 5.131
80 443 199 0.152 356 354 1.404 753 313 -1.397 169 587 4.747
90 461 201 0.191 360 372 1.299 755 295 -1.425 166 576 4.11
100 474 202 0.275 365 390 1.293 758 277 -1.446 156 570 3.393
110 481 207 0.823 370 407 1.273 760 259 -1.476 141 569 3.067
120 487 220 1.344 378 422 1.239 761 242 -1.487 135 568 3.514
130 488 239 1.588 385 438 1.133 762 224 -1.514 123 557 3.995
140 487 258 1.683 394 453 1.082 765 212 -1.275 112 541 4.194
150 487 276 1.714 403 467 0.95 771 196 -1.146 103 524 4.256
160 485 294 1.706 415 480 0.735 779 181 -1.079 95 507 4.256
170 483 312 1.682 430 491 0.618 788 165 -1.005 86 490 4.234
180 483 330 1.652 444 500 0.508 798 150 -0.947 77 473 4.205
190 482 348 1.619 462 508 0.374 810 135 -0.876 67 456 4.189
200 482 367 1.586 477 512 0.142 823 121 -0.844 58 440 4.197
210 482 386 1.553 492 512 -0.155 835 106 -0.823 51 426 4.324
220 483 403 1.52 507 507 -0.413 849 92 -0.815 47 410 4.531
230 483 408 1.498 521 498 -0.692 859 82 -0.737 45 391 4.665
240 483 413 1.49 531 489 -0.67 867 78 -0.198 45 372 4.731
250 484 415 1.488 534 488 -0.389 882 80 0.374 45 352 4.758
260 484 415 1.487 536 488 -0.272 898 90 0.641 46 332 4.767
270 484 416 1.487 538 487 -0.229 912 102 0.745 48 313 4.772
280 484 416 1.486 540 487 -0.211 926 115 0.781 49 294 4.792
290 484 417 1.486 542 486 -0.204 940 128 0.794 51 276 4.833
