0 796 281 0.265 278 493 2.134 731 357 0.728 444 89 0.168 841 557 2.713 896 142 1.783 581 604 0.223 269 406 -0.096 799 292 2.414 900 146 1.422 887 526 1.474 974 540 -1.773
10 802 232 0.256 279 491 2.495 728 355 0.469 442 88 0.249 800 544 2.692 862 109 1.756 578 603 0.474 265 407 -0.554 807 312 2.453 915 174 1.395 894 520 1.456 974 544 -1.432
20 804 232 0.237 282 489 2.572 725 353 0.66 439 87 0.365 799 545 2.636 862 109 1.697 574 599 0.686 263 410 -1.393 807 312 2.54 917 175 1.336 894 520 1.412 973 544 -1.176
30 805 233 0.213 279 491 2.515 726 354 0.709 435 85 0.838 797 546 2.568 862 109 1.626 571 598 0.651 262 405 -1.679 807 312 2.643 919 177 1.265 894 520 1.38 973 544 -1.033
40 807 233 0.189 284 489 2.788 729 356 0.569 443 94 0.658 796 546 2.505 862 110 1.551 577 607 1.167 259 394 -2.037 807 312 2.753 920 179 1.19 895 521 1.353 973 544 -0.91
50 809 233 0.169 287 488 3.569 725 354 0.393 458 100 0.251 796 547 2.433 862 110 1.474 581 625 1.463 249 381 -2.418 807 312 2.864 920 180 1.113 895 521 1.34 973 544 -0.793
60 810 234 0.16 276 480 3.888 723 352 0.822 474 102 0.122 795 548 2.358 862 110 1.397 581 644 1.589 236 373 -2.705 807 312 2.976 921 181 1.036 895 522 1.333 973 544 -0.68
70 812 234 0.154 265 471 3.699 730 360 0.811 479 105 0.621 794 549 2.284 862 111 1.32 580 651 1.974 218 368 -2.96 807 312 3.089 921 182 0.959 895 522 1.328 973 544 -0.567
80 814 234 0.15 251 465 3.429 734 365 0.638 486 116 1.245 793 550 2.237 862 111 1.243 572 660 2.636 200 365 -3.065 807 312 3.201 922 183 0.882 895 522 1.325 973 544 -0.454
90 814 234 0.146 235 463 3.093 735 365 0.54 488 134 1.598 792 551 2.192 863 111 1.166 555 663 3.097 182 364 -3.045 807 312 3.314 923 183 0.805 895 523 1.314 973 544 -0.341
100 815 234 0.143 218 466 2.863 735 365 0.49 486 154 1.728 791 552 2.127 863 111 1.089 535 662 3.281 164 362 -2.996 807 312 3.426 924 184 0.728 895 523 1.294 973 544 -0.229
110 819 235 0.122 201 473 2.719 735 366 0.456 483 172 1.753 787 563 1.856 863 112 1.012 517 658 3.334 146 359 -3.024 807 312 3.491 924 185 0.651 897 527 1.215 973 544 -0.116
120 823 234 -0.221 184 481 2.679 736 366 0.433 481 188 1.637 785 578 1.502 863 112 0.935 501 656 3.255 128 357 -2.985 807 312 3.448 925 186 0.574 897 528 1.079 977 540 -0.038
130 839 228 -0.517 167 489 2.718 736 366 0.422 481 206 1.483 789 596 1.296 863 112 0.857 484 656 3.091 109 353 -2.952 808 312 3.457 926 186 0.496 898 528 1.031 978 538 -0.05
140 845 223 -0.555 149 497 2.744 736 366 0.416 484 225 1.412 795 614 1.26 865 114 0.76 464 657 3.005 90 350 -2.927 808 312 3.472 929 187 0.399 898 529 1.015 979 537 -0.03
150 849 221 -0.497 132 504 2.763 737 366 0.412 487 244 1.395 800 631 1.317 875 120 0.318 445 661 2.974 70 346 -2.918 809 313 3.454 942 190 0.014 898 529 1.012 979 537 0.046
160 852 219 -0.433 116 511 2.779 737 367 0.408 490 262 1.423 801 639 1.624 887 120 -0.332 426 664 2.981 57 343 -2.8 809 313 3.509 960 187 -0.283 898 529 1.011 979 537 0.146
170 856 216 -0.385 108 516 2.941 738 367 0.405 491 279 1.546 797 648 2.297 901 110 -0.757 410 666 3.056 50 337 -2.218 809 313 3.601 970 183 -0.248 899 530 1.01 979 537 0.255
180 860 215 -0.389 98 515 3.537 740 368 0.362 491 298 1.621 782 656 2.824 903 109 -0.427 391 666 3.167 45 324 -1.63 809 313 3.887 980 184 0.324 899 530 1.009 979 537 0.366
190 864 212 -0.424 86 505 4.064 744 369 0.221 489 317 1.667 763 659 3.038 915 108 0.226 372 665 3.228 46 307 -1.357 809 313 4.694 991 194 0.899 899 531 1.009 979 537 0.478
200 868 210 -0.375 77 488 4.307 749 370 0.141 487 337 1.686 743 660 3.115 930 116 0.656 352 663 3.255 49 288 -1.248 811 310 5.659 1001 211 1.148 899 531 1.01 979 537 0.59
210 872 208 -0.342 71 470 4.395 754 370 0.091 485 356 1.685 723 661 3.142 943 129 0.845 333 661 3.264 54 270 -1.21 817 309 6.195 1008 229 1.241 900 531 1.009 979 537 0.702
220 876 206 -0.331 65 452 4.426 758 371 0.052 483 375 1.663 703 661 3.152 956 144 0.913 313 658 3.267 62 251 -1.196 833 309 6.287 1014 248 1.274 900 532 1.007 979 537 0.815
230 880 205 -0.322 59 434 4.437 763 370 0.017 481 393 1.634 683 660 3.155 967 159 0.936 294 656 3.273 69 232 -1.191 851 308 6.2 1019 267 1.286 900 532 1.007 979 537 0.927
240 885 202 -0.317 54 416 4.44 767 370 -0.016 481 412 1.602 663 660 3.156 979 174 0.944 275 653 3.295 76 214 -1.188 869 306 6.104 1025 287 1.29 900 533 1.007 979 536 0.968
250 900 191 -0.342 49 397 4.449 779 368 -0.211 480 431 1.567 643 660 3.157 990 189 0.955 258 650 3.375 83 197 -1.168 886 302 6.076 1030 305 1.303 901 533 1.01 978 536 0.943
260 918 184 -0.349 44 382 4.503 796 361 -0.476 481 447 1.43 623 659 3.157 1000 204 0.982 242 644 3.536 91 181 -1.111 903 299 6.158 1034 322 1.358 901 534 1.01 978 536 0.915
270 937 178 -0.347 41 368 4.676 810 352 -0.685 485 461 1.194 603 659 3.155 1008 217 1.116 225 636 3.623 100 166 -0.965 921 298 6.192 1037 338 1.53 903 537 1.012 976 533 0.691
280 955 171 -0.352 40 351 4.824 816 348 -0.423 493 474 0.865 584 659 3.14 1015 233 1.251 209 627 3.675 111 151 -0.883 927 297 6.246 1036 356 1.651 903 537 1.003 975 532 1.076
290 963 168 -0.106 41 333 4.898 831 343 -0.159 505 484 0.557 564 659 3.134 1022 248 1.319 192 617 3.715 123 137 -0.832 931 297 6.351 1034 375 1.715 903 537 0.986 974 534 1.929
300 974 171 0.519 44 314 4.945 836 343 -0.073 519 490 0.286 544 659 3.131 1027 265 1.365 177 607 3.751 136 123 -0.793 936 298 6.376 1031 394 1.756 903 537 0.979 974 533 2.408
310 986 184 0.968 49 295 4.972 841 343 -0.045 536 492 0.053 524 659 3.13 1032 281 1.421 162 596 3.785 150 110 -0.755 941 298 6.39 1027 413 1.781 903 537 0.977 974 533 2.574
320 995 199 1.151 54 276 4.981 845 342 0.035 552 491 -0.16 504 660 3.13 1033 286 1.496 147 584 3.819 163 99 -0.668 945 299 6.404 1023 432 1.8 903 537 0.976 973 532 2.622
330 997 204 1.216 59 257 4.985 849 343 0.108 567 487 -0.4 484 660 3.13 1034 288 1.526 133 573 3.886 179 87 -0.613 950 299 6.407 1018 450 1.828 903 537 0.976 972 532 2.622
340 998 209 1.239 65 239 5.002 854 343 0.057 579 479 -0.738 464 660 3.13 1034 289 1.538 121 560 4.009 194 77 -0.562 955 300 6.385 1014 467 1.888 903 537 0.976 971 531 2.606
350 1000 213 1.243 70 221 5.029 858 343 0.055 588 467 -1.065 444 660 3.13 1034 291 1.545 110 545 4.076 210 68 -0.479 960 300 6.374 1013 472 2.035 903 537 0.976 971 531 2.584
360 1001 218 1.225 76 205 5.111 862 344 0.076 594 452 -1.343 424 661 3.13 1034 293 1.549 99 529 4.121 227 60 -0.425 961 300 6.374 1011 475 2.118 903 537 0.976 970 530 2.56
370 1003 222 1.208 84 190 5.268 867 344 0.024 595 434 -1.55 404 661 3.13 1034 295 1.553 89 513 4.159 244 53 -0.385 961 301 6.376 1011 475 2.168 903 537 0.976 969 530 2.529
380 1005 227 1.197 95 174 5.358 871 344 0.053 595 415 -1.65 384 661 3.13 1035 296 1.556 79 497 4.194 261 46 -0.323 962 301 6.378 1011 475 2.192 903 537 0.966 969 529 2.489
390 1007 232 1.193 107 160 5.412 876 345 0.132 593 396 -1.696 364 661 3.13 1035 298 1.56 70 481 4.23 279 41 -0.267 962 301 6.381 1011 475 2.2 903 537 0.991 968 529 2.437
400 1007 233 1.192 119 145 5.447 881 345 0.161 590 376 -1.707 344 661 3.13 1035 299 1.563 63 466 4.355 296 37 -0.185 963 301 6.381 1011 475 2.203 903 536 1.029 967 529 2.402
410 1008 235 1.191 133 131 5.471 884 346 0.24 588 358 -1.691 325 662 3.142 1036 301 1.566 58 448 4.441 315 34 -0.128 963 301 6.379 1011 475 2.204 902 536 1.022 967 528 2.374
420 1009 236 1.191 146 117 5.499 889 347 0.234 586 340 -1.637 307 661 3.186 1036 303 1.57 53 429 4.493 334 32 -0.087 963 301 6.377 1011 475 2.204 902 536 1.018 967 528 2.347
430 1009 238 1.191 159 104 5.531 893 348 0.261 585 330 -1.569 291 659 3.326 1036 304 1.573 50 411 4.533 352 31 -0.025 964 301 6.376 1011 475 2.204 902 536 1.016 966 527 2.322
440 1010 240 1.191 173 92 5.565 898 350 0.309 586 328 -1.543 272 655 3.418 1037 306 1.576 47 392 4.569 371 31 0.02 964 300 6.376 1011 475 2.204 902 536 1.016 966 526 2.296
450 1010 241 1.191 186 82 5.7 902 351 0.331 586 326 -1.531 254 649 3.471 1037 307 1.58 44 374 4.603 390 32 0.058 965 300 6.378 1011 475 2.204 902 536 1.016 966 526 2.268
460 1011 242 1.191 202 73 5.808 907 353 0.282 586 324 -1.525 237 643 3.522 1037 309 1.583 43 355 4.637 409 34 0.091 966 300 6.378 1012 474 2.376 902 536 1.016 965 526 2.22
470 1011 242 1.191 219 65 5.868 911 354 0.285 586 322 -1.52 221 635 3.602 1037 310 1.586 42 337 4.683 429 36 0.106 966 300 6.377 1012 474 2.813 896 535 1.016 950 509 2.173
480 1011 242 1.191 237 58 5.91 916 355 0.305 586 320 -1.517 204 626 3.658 1037 312 1.59 42 320 4.799 448 38 0.109 967 300 6.377 1012 474 2.994 892 536 1.016 942 503 2.106
490 1011 242 1.191 255 51 5.947 920 357 0.315 586 318 -1.513 188 617 3.699 1037 313 1.593 45 301 4.913 467 40 0.092 967 300 6.377 1013 474 3.075 891 537 1.017 938 500 2.033
500 1011 242 1.191 272 45 5.982 925 358 0.33 586 317 -1.51 172 607 3.746 1037 313 1.597 49 283 4.974 474 40 0.332 967 300 6.377 1012 474 3.084 890 537 1.02 937 500 1.957
510 1011 242 1.191 291 40 6.015 929 360 0.354 586 315 -1.507 158 596 3.84 1037 315 1.6 55 265 5.018 483 48 0.969 967 300 6.377 1012 474 3.037 889 537 1.022 937 500 1.881
520 1011 242 1.191 308 35 6.059 934 361 0.335 586 313 -1.503 145 583 3.914 1037 316 1.603 61 247 5.054 487 64 1.483 967 300 6.377 1012 474 2.97 889 537 1.023 937 500 1.804
530 1011 242 1.191 324 33 6.188 934 362 0.336 587 302 -1.496 131 570 3.961 1037 318 1.607 68 230 5.089 486 83 1.687 967 300 6.377 1012 474 2.915 889 537 1.023 937 500 1.726
540 1011 242 1.191 343 32 6.295 938 363 0.335 589 283 -1.485 119 555 3.999 1037 320 1.61 75 212 5.123 483 102 1.746 967 300 6.377 1013 474 2.886 889 537 1.023 937 501 1.649
550 1011 242 1.191 362 33 6.354 943 364 0.347 590 263 -1.481 107 541 4.034 1037 322 1.613 83 195 5.156 481 118 1.669 967 300 6.377 1013 474 2.833 889 537 1.023 937 502 1.575
560 1011 241 1.201 382 35 6.385 947 366 0.358 592 243 -1.484 95 526 4.071 1037 324 1.617 91 179 5.202 481 136 1.528 967 300 6.377 1013 474 2.767 888 538 1.023 938 503 1.503
570 1011 241 1.254 402 37 6.395 951 368 0.347 594 225 -1.505 86 512 4.18 1037 326 1.62 100 165 5.337 483 155 1.456 968 300 6.379 1013 474 2.778 888 538 1.023 938 504 1.44
580 1011 241 1.3 420 39 6.383 956 369 0.354 595 206 -1.534 78 496 4.277 1037 328 1.623 112 150 5.439 485 175 1.428 968 300 6.381 1014 474 2.748 888 538 1.023 939 506 1.384
590 1011 240 1.315 439 41 6.357 960 370 0.347 595 187 -1.566 70 478 4.332 1037 330 1.627 125 137 5.496 488 194 1.43 969 300 6.382 1014 473 2.717 888 538 1.023 939 507 1.326
